timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_synthetic_arrivals,jpl_synthetic_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util,connection_lost
2018-09-17 02:00:00,279,3,3.0,0.0,3.008500099182129,0.06205100193619728,3.008500099182129,0.06205100193619728,0.0,0.0,0.0,0.0,0.5462222222222206,0.4,2,1,0.0,0.0,0.0,0.0,0.5058518518518516,0.35940740740740795,False
2018-09-17 03:00:00,280,3,2.0,1.0,2.375026226043701,0.12472919374704361,2.375026226043701,0.12472919374704361,0.0,0.0,0.0,0.0,0.37096296296296105,0.4666666666666667,1,2,0.0,0.0,0.0,0.0,0.3487592592592571,0.4510555555555523,False
2018-09-17 04:00:00,281,2,2.0,0.0,2.3286097049713135,0.23986349999904633,2.3286097049713135,0.23986349999904633,0.0,0.0,0.0,0.0,0.38585185185185156,0.4576296296296318,1,1,0.0,0.0,0.0,0.0,0.33166666666666667,0.3920925925925945,False
2018-09-17 05:00:00,282,0,0.0,0.0,0.4969554841518402,0.37743687629699707,0.4969554841518402,0.37743687629699707,0.0,0.0,0.0,0.0,0.33125925925926114,0.4,0,0,0.0,0.0,0.0,0.0,0.33125925925926114,0.4,False
2018-09-17 06:00:00,283,1,1.0,0.0,0.4714827835559845,0.0,0.4714827835559845,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.36048148148148257,1,0,0.0,0.0,0.0,0.0,0.2969259259259262,0.36048148148148257,False
2018-09-17 07:00:00,284,1,1.0,0.0,0.4929318428039551,0.0,0.4929318428039551,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.212574074074073,1,0,0.0,0.0,0.0,0.0,0.33990740740740877,0.212574074074073,False
2018-09-17 08:00:00,285,1,1.0,0.0,0.4624989330768585,0.0,0.4624989330768585,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,1,0,0.0,0.0,0.0,0.0,0.367870370370369,0.2,False
2018-09-17 09:00:00,286,0,0.0,0.0,0.435617059469223,0.0,0.435617059469223,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0,0,0.0,0.0,0.0,0.0,0.4,0.2,False
2018-09-17 10:00:00,287,0,0.0,0.0,0.4714827835559845,0.0,0.4714827835559845,0.0,0.0,0.0,0.0,0.0,0.3644259259259262,0.2,0,0,0.0,0.0,0.0,0.0,0.3644259259259262,0.2,False
2018-09-17 11:00:00,288,1,1.0,0.0,0.5864070057868958,0.022955801337957382,0.5864070057868958,0.022955801337957382,0.0,0.0,0.0,0.0,0.4,0.2,1,0,0.0,0.0,0.0,0.0,0.3468148148148167,0.2,False
