timestamp,t,total_demand,ground_truth_caltech_arrivals,ground_truth_jpl_arrivals,caltech_predicted_arrivals,jpl_predicted_arrivals,caltech_dt_predicted_queue,jpl_dt_predicted_queue,caltech_dt_predicted_wait,jpl_dt_predicted_wait,caltech_dt_predicted_util,jpl_dt_predicted_util,routed_to_caltech,routed_to_jpl,sim_caltech_queue,sim_jpl_queue,sim_caltech_wait,sim_jpl_wait,sim_caltech_util,sim_jpl_util
2018-09-08 19:00:00,80,8,6.0,2.0,2.0166656970977783,2.0166656970977783,37.0,0.0,1241.4624999999996,0.0,1.0,0.54287037037037,5,3,40.0,0.0,1241.4624999999996,0.0,1.0,0.4934629629629621
2018-09-08 20:00:00,81,2,2.0,0.0,2.809858798980713,2.809858798980713,40.0,0.0,1267.4555555555548,0.0,1.0,0.8,1,1,38.0,0.0,1267.4555555555548,0.0,1.0,0.637648148148148
2018-09-08 21:00:00,82,2,2.0,0.0,1.634904682636261,1.634904682636261,30.0,0.0,1237.4549999999995,0.0,1.0,0.7650925925925912,1,1,29.0,0.0,1237.4549999999995,0.0,1.0,0.6585740740740726
2018-09-08 22:00:00,83,4,4.0,0.0,1.4710478633642197,1.4710478633642197,21.0,0.0,1118.8833333333334,0.0,1.0,0.6,3,1,23.0,0.0,1118.8833333333334,0.0,1.0,0.5370925925925925
2018-09-08 23:00:00,84,2,2.0,0.0,1.0932196229696274,1.0932196229696274,14.0,0.0,450.6166666666662,0.0,1.0,0.5542777777777782,1,1,14.0,0.0,450.6166666666662,0.0,1.0,0.48955555555555597
2018-09-09 00:00:00,85,2,2.0,0.0,1.246391922235489,1.246391922235489,12.0,0.0,390.3833333333335,0.0,1.0,0.490074074074074,1,1,12.0,0.0,390.3833333333335,0.0,1.0,0.44188888888888866
2018-09-09 01:00:00,86,2,2.0,0.0,1.0192451998591423,1.0192451998591423,11.0,0.0,382.25000000000045,0.0,1.0,0.47018518518518554,1,1,11.0,0.0,382.25000000000045,0.0,1.0,0.459851851851852
2018-09-09 02:00:00,87,2,2.0,0.0,0.9186880588531494,0.9186880588531494,8.0,0.0,415.3958333333335,0.0,1.0,0.3131111111111103,1,1,8.0,0.0,415.3958333333335,0.0,1.0,0.2936111111111101
2018-09-09 03:00:00,88,1,1.0,0.0,0.37512510269880295,0.37512510269880295,6.0,0.0,345.7083333333326,0.0,1.0,0.2479629629629633,1,0,7.0,0.0,345.7083333333326,0.0,1.0,0.2479629629629633
2018-09-09 04:00:00,89,2,2.0,0.0,0.25323405861854553,0.25323405861854553,4.0,0.0,365.2944444444438,0.0,1.0,0.16674074074074066,1,1,5.0,0.0,365.2944444444438,0.0,1.0,0.17316666666666708
2018-09-09 05:00:00,90,2,2.0,0.0,0.23425232991576195,0.23425232991576195,3.0,0.0,277.0166666666669,0.0,1.0,0.13333333333333333,1,1,4.0,0.0,277.0166666666669,0.0,1.0,0.17670370370370417
2018-09-09 06:00:00,91,0,0.0,0.0,0.10434428276494145,0.10434428276494145,0.0,0.0,107.11333333333332,0.0,0.9815555555555552,0.17798148148148055,0,0,0.0,0.0,107.11333333333332,0.0,0.9815555555555552,0.17798148148148055
2018-09-09 07:00:00,92,1,1.0,0.0,0.05718454346060753,0.05718454346060753,0.0,0.0,0.0,0.0,0.6979814814814805,0.13333333333333333,1,0,0.0,0.0,0.0,0.0,0.7015740740740734,0.13333333333333333
2018-09-09 08:00:00,93,0,0.0,0.0,0.13669082522392273,0.13669082522392273,0.0,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333,0,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.13333333333333333
2018-09-09 09:00:00,94,0,0.0,0.0,0.022363368421792984,0.022363368421792984,0.0,0.0,0.0,0.0,0.6014814814814822,0.13333333333333333,0,0,0.0,0.0,0.0,0.0,0.6014814814814822,0.13333333333333333
2018-09-09 10:00:00,95,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5451481481481449,0.13333333333333333,0,0,0.0,0.0,0.0,0.0,0.5451481481481449,0.13333333333333333
2018-09-09 11:00:00,96,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4661111111111111,0.13333333333333333,0,0,0.0,0.0,0.0,0.0,0.4661111111111111,0.13333333333333333
2018-09-09 12:00:00,97,1,1.0,0.0,0.12674923241138458,0.12674923241138458,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,1,0,0.0,0.0,0.0,0.0,0.4318888888888887,0.13333333333333333
2018-09-09 13:00:00,98,1,1.0,0.0,0.45936111360788345,0.45936111360788345,0.0,0.0,0.0,0.0,0.4,0.13333333333333333,1,0,0.0,0.0,0.0,0.0,0.40555555555555556,0.13333333333333333
2018-09-09 14:00:00,99,4,4.0,0.0,0.9839824736118317,0.9839824736118317,0.0,0.0,0.0,0.0,0.5333333333333333,0.2,3,1,0.0,0.0,0.0,0.0,0.5712222222222226,0.14394444444444465
2018-09-09 15:00:00,100,3,3.0,0.0,2.5575107783079147,2.5575107783079147,0.0,0.0,0.0,0.0,0.7007037037037046,0.4,2,1,0.0,0.0,0.0,0.0,0.5859629629629641,0.20231481481481448
2018-09-09 16:00:00,101,3,3.0,0.0,2.6094459369778633,2.6094459369778633,0.0,0.0,0.0,0.0,0.6758148148148141,0.4666666666666667,2,1,0.0,0.0,0.0,0.0,0.561685185185184,0.2854629629629633
2018-09-09 17:00:00,102,6,5.0,1.0,1.317007303237915,1.317007303237915,0.0,0.0,0.0,0.0,0.5333333333333333,0.31835185185185055,4,2,0.0,0.0,0.0,0.0,0.5604999999999998,0.295148148148147
2018-09-09 18:00:00,103,2,2.0,0.0,2.47259521484375,2.47259521484375,0.0,0.0,0.0,0.0,0.7428333333333326,0.4213333333333331,1,1,0.0,0.0,0.0,0.0,0.6654444444444441,0.28933333333333294
2018-09-09 19:00:00,104,4,4.0,0.0,1.5792794823646545,1.5792794823646545,0.0,0.0,0.0,0.0,0.5573703703703702,0.3778333333333335,3,1,0.0,0.0,0.0,0.0,0.5231851851851853,0.24914814814814842
2018-09-09 20:00:00,105,5,4.0,1.0,1.3217286318540573,1.3217286318540573,0.0,0.0,0.0,0.0,0.5917037037037032,0.22548148148148156,3,2,0.0,0.0,0.0,0.0,0.635666666666666,0.17300000000000082
2018-09-09 21:00:00,106,4,4.0,0.0,2.0850196480751038,2.0850196480751038,0.0,0.0,0.0,0.0,0.6837222222222216,0.37233333333333274,3,1,0.0,0.0,0.0,0.0,0.6143888888888887,0.2556111111111103
2018-09-09 22:00:00,107,3,3.0,0.0,1.51832777261734,1.51832777261734,0.0,0.0,0.0,0.0,0.6383703703703698,0.3845185185185184,2,1,0.0,0.0,0.0,0.0,0.5326851851851845,0.2535740740740736
2018-09-09 23:00:00,108,4,4.0,0.0,0.9695389717817307,0.9695389717817307,0.0,0.0,0.0,0.0,0.4872962962962962,0.22690740740740695,3,1,0.0,0.0,0.0,0.0,0.5678148148148153,0.20031481481481428
2018-09-10 00:00:00,109,2,2.0,0.0,1.3002296090126038,1.3002296090126038,0.0,0.0,0.0,0.0,0.5333333333333333,0.16909259259259266,1,1,0.0,0.0,0.0,0.0,0.5172037037037039,0.1359259259259256
2018-09-10 01:00:00,110,1,1.0,0.0,0.8453425765037537,0.8453425765037537,0.0,0.0,0.0,0.0,0.5654999999999998,0.2,1,0,0.0,0.0,0.0,0.0,0.5307222222222219,0.13333333333333333
2018-09-10 02:00:00,111,1,1.0,0.0,0.5021072030067444,0.5021072030067444,0.0,0.0,0.0,0.0,0.533774074074074,0.1922407407407415,1,0,0.0,0.0,0.0,0.0,0.5332592592592593,0.1255740740740748
2018-09-10 03:00:00,112,3,3.0,0.0,0.4375566393136978,0.4375566393136978,0.0,0.0,0.0,0.0,0.40440740740740594,0.06666666666666667,2,1,0.0,0.0,0.0,0.0,0.49087037037036885,0.07518518518518552
2018-09-10 04:00:00,113,3,3.0,0.0,0.5261579900979996,0.5261579900979996,0.0,0.0,0.0,0.0,0.42183333333333395,0.14490740740740773,2,1,0.0,0.0,0.0,0.0,0.38831481481481506,0.07948148148148196
2018-09-10 05:00:00,114,1,1.0,0.0,0.48003143072128296,0.48003143072128296,0.0,0.0,0.0,0.0,0.4666666666666667,0.10094444444444384,1,0,0.0,0.0,0.0,0.0,0.5225185185185183,0.10094444444444384
2018-09-10 06:00:00,115,1,1.0,0.0,0.25109799951314926,0.25109799951314926,0.0,0.0,0.0,0.0,0.4800925925925933,0.06666666666666667,1,0,0.0,0.0,0.0,0.0,0.4802777777777788,0.06666666666666667
2018-09-10 07:00:00,116,1,1.0,0.0,0.29696452617645264,0.29696452617645264,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,1,0,0.0,0.0,0.0,0.0,0.5491666666666667,0.06666666666666667
2018-09-10 08:00:00,117,0,0.0,0.0,0.13895657286047935,0.13895657286047935,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667
2018-09-10 09:00:00,118,0,0.0,0.0,0.11523116752505302,0.11523116752505302,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667,0,0,0.0,0.0,0.0,0.0,0.5333333333333333,0.06666666666666667
2018-09-10 10:00:00,119,1,1.0,0.0,0.07708941400051117,0.07708941400051117,0.0,0.0,0.0,0.0,0.46977777777777796,0.06666666666666667,1,0,0.0,0.0,0.0,0.0,0.5338518518518524,0.06666666666666667
